,Order Date
11457,16
11458,18
11459,17
11460,18
11461,19
11462,15
11463,19
11464,22
11465,17
11466,10
11467,20
11468,12
11469,11
11470,23
11471,18
11472,21
11473,11
11474,8
11475,6
11476,6
11477,22
11478,20
11479,15
11480,10
11481,10
11482,21
11483,14
11484,12
11485,11
11486,12
11487,21
11488,15
11489,13
11490,14
11491,19
11492,14
11493,11
11494,14
11495,8
11496,22
11497,9
11498,17
11499,22
11500,9
11501,16
11502,17
11503,4
11504,18
11505,12
11506,21
11507,13
11508,11
11509,16
11510,0
11511,9
11512,23
11513,22
11514,23
11515,21
11516,22
11517,0
11518,17
11519,9
11520,8
11521,11
11522,15
11523,11
11524,20
11525,21
11526,21
11527,12
11528,19
11529,21
11530,23
11531,13
11532,11
11533,15
11534,8
11535,21
11536,5
11537,12
11538,15
11539,17
11540,20
11541,15
11542,4
11543,8
11544,9
11545,12
11546,10
11547,17
11548,17
11549,14
11550,18
11551,1
11552,13
11553,4
11554,20
11555,8
11556,19
11557,7
11558,18
11559,19
11560,23
11561,13
11562,7
11563,18
11564,18
11565,18
11566,14
11567,11
11568,19
11569,18
11570,11
11571,18
11573,11
11574,10
11575,8
11576,9
11577,10
11578,9
11579,9
11580,13
11581,13
11582,19
11583,9
11584,6
11585,6
11586,15
11587,12
11588,20
11589,20
11590,11
11591,11
11592,14
11593,20
11594,21
11595,14
11596,11
11597,14
11598,22
11599,10
11600,10
11601,10
11602,22
11603,7
11604,23
11605,15
11606,16
11607,11
11608,16
11609,13
11610,21
11611,14
11612,10
11613,20
11614,21
11615,14
11616,17
11617,13
11618,11
11619,19
11620,20
11621,21
11622,14
11623,19
11624,10
11625,8
11626,16
11627,11
11628,23
11629,9
11630,13
11631,16
11632,10
11633,10
11634,20
11635,16
11636,5
11637,5
11638,9
11639,21
11640,23
11641,16
11642,10
11643,15
11644,23
11645,16
11646,20
11647,19
11648,11
11649,23
11650,12
11651,8
11652,17
11653,14
11654,12
11655,22
11656,17
11657,16
11658,18
11659,21
11660,17
11661,19
11662,0
11663,9
11664,14
11665,12
11666,20
11667,21
11668,13
11669,14
11670,13
11671,20
11672,20
11673,12
11674,12
11675,21
11676,22
11677,23
11678,19
11679,21
11680,20
11681,22
11682,11
11683,11
11684,19
11685,22
11686,22
11687,23
11688,17
11689,17
11690,20
11691,13
11692,21
11693,6
11694,8
11695,17
11696,12
11697,13
11698,22
11699,0
11700,20
11701,3
11702,18
11703,13
11704,7
11705,13
11706,6
11707,19
11708,10
11709,21
11710,17
11711,9
11712,12
11713,23
11714,18
11715,14
11716,19
11717,9
11718,22
11719,9
11720,12
11721,12
11722,15
11723,14
11724,9
11725,18
11726,9
11727,19
11728,14
11729,21
11730,14
11731,18
11732,11
11733,22
11734,21
11735,18
11736,13
11737,9
11738,11
11739,23
11740,12
11741,22
11742,0
11743,9
11744,9
11745,12
11746,17
11747,21
11748,17
11749,16
11750,17
11751,23
11752,8
11753,18
11754,8
11755,21
11756,19
11757,19
11758,15
11759,0
11760,21
11761,19
11762,16
11763,17
11764,16
11765,11
11766,0
11767,15
11768,16
11769,18
11770,21
11771,5
11772,11
11773,16
11774,14
11775,19
11776,12
11777,14
11778,14
11779,14
11780,16
11781,16
11782,19
11783,14
11784,20
11785,11
11786,20
11787,7
11788,16
11789,17
11790,13
11791,10
11792,15
11793,8
11794,21
11795,11
11796,23
11797,12
11798,18
11799,15
11800,17
11801,8
11802,11
11803,16
11804,23
11805,21
11806,20
11807,16
11808,21
11809,19
11810,17
11811,12
11812,17
11813,16
11814,16
11815,10
11816,14
11817,21
11818,21
11819,7
11820,4
11821,18
11822,10
11823,13
11824,12
11825,19
11826,19
11827,13
11828,10
11829,17
11830,20
11831,12
11832,12
11833,11
11834,13
11835,21
11836,18
11837,11
11838,12
11839,16
11840,8
11841,20
11842,10
11843,21
11844,16
11845,8
11846,19
11847,8
11848,20
11849,11
11850,22
11851,7
11852,8
11853,15
11854,15
11855,16
11856,20
11857,14
11858,15
11859,15
11860,7
11861,20
11862,16
11863,16
11864,11
11865,18
11866,22
11867,1
11868,16
11869,23
11870,20
11871,8
11872,14
11873,18
11874,11
11875,21
11876,22
11877,19
11878,11
11879,10
11880,13
11881,15
11882,9
11883,21
11884,16
11885,17
11886,0
11887,19
11888,10
11889,11
11890,18
11891,18
11892,21
11893,11
11894,9
11895,9
11896,12
11897,10
11898,20
11899,16
11900,11
11901,12
11902,9
11903,18
11904,23
11905,21
11906,17
11907,12
11908,19
11909,9
11910,16
11911,12
11912,9
11913,20
11914,17
11915,9
11916,17
11917,11
11918,8
11919,19
11920,15
11921,13
11922,16
11923,15
11924,17
11925,16
11926,20
11927,21
11928,17
11929,4
11930,11
11931,21
11932,0
11933,12
11934,5
11935,5
11936,2
11937,19
11938,21
11939,9
11940,14
11941,11
11942,19
11943,13
11944,20
11945,19
11946,23
11947,4
11948,0
11949,0
11950,19
11951,16
11952,7
11953,19
11954,21
11955,18
11956,22
11957,7
11958,10
11959,12
11960,13
11961,13
11962,17
11963,10
11964,10
11965,10
11966,13
11967,7
11968,23
11969,15
11970,2
11971,16
11972,18
11973,13
11974,7
11975,18
11976,13
11977,21
11978,21
11979,17
11980,19
11981,13
11982,18
11983,18
11984,11
11985,14
11986,12
11987,12
11988,12
11990,10
11991,9
11992,4
11993,17
11994,13
11995,22
11996,21
11997,20
11998,21
11999,18
12000,10
12001,12
12002,13
12003,13
12004,20
12005,9
12006,17
12007,9
12008,13
12009,15
12010,16
12011,12
12012,21
12013,13
12014,7
12015,19
12016,14
12017,8
12018,9
12019,15
12020,17
12021,0
12022,23
12023,17
12024,23
12025,17
12026,23
12027,17
12028,8
12029,6
12030,19
12031,15
12032,16
12033,10
12034,0
12035,21
12036,14
12038,12
12039,17
12040,11
12041,20
12042,12
12043,8
12044,22
12045,19
12046,22
12047,13
12048,15
12049,21
12050,19
12051,20
12052,12
12053,11
12054,0
12055,14
12056,19
12057,11
12058,19
12059,10
12060,23
12061,17
12062,17
12063,12
12064,14
12065,11
12066,23
12067,9
12068,19
12069,20
12070,15
12071,17
12072,20
12073,12
12074,13
12075,12
12076,20
12077,10
12078,16
12079,17
12080,10
12081,11
12082,11
12083,13
12084,7
12085,13
12086,12
12087,16
12088,19
12089,10
12090,11
12091,18
12092,18
12093,17
12094,16
12095,13
12096,13
12097,20
12098,10
12099,15
12100,6
12101,22
12102,12
12103,17
12104,13
12105,21
12106,1
12107,5
12108,23
12109,22
12110,10
12111,16
12112,15
12113,18
12114,20
12115,5
12116,14
12117,20
12118,0
12119,11
12120,21
12121,13
12122,10
12123,16
12124,22
12125,11
12126,12
12127,17
12128,11
12129,13
12130,23
12131,11
12132,18
12133,20
12134,7
12135,13
12136,22
12137,10
12138,12
12139,17
12140,17
12141,16
12142,20
12143,20
12144,17
12145,17
12146,18
12147,10
12148,17
12149,14
12150,12
12151,8
12152,2
12153,21
12154,15
12155,10
12156,19
12157,16
12158,15
12159,7
12160,21
12161,19
12162,20
12163,18
12164,17
12165,9
12166,21
12167,21
12168,14
12169,13
12170,15
12171,9
12172,18
12173,18
12174,16
12175,10
12176,23
12177,18
12178,11
12179,21
12180,10
12181,18
12182,11
12183,18
12184,20
12185,9
12186,17
12187,11
12188,12
12189,13
12190,17
12191,11
12192,6
12193,6
12194,11
12195,3
12196,18
12197,10
12198,9
12199,11
12200,8
12201,8
12202,15
12203,10
12204,15
12205,10
12206,6
12207,18
12208,13
12209,23
12210,11
12211,17
12212,15
12213,15
12214,22
12215,22
12216,6
12217,7
12218,19
12219,15
12220,10
12221,1
12222,19
12223,19
12224,21
12225,13
12226,11
12227,18
12228,14
12229,22
12230,4
12231,12
12232,7
12233,5
12234,11
12235,23
12236,14
12237,7
12238,18
12239,21
12240,21
12241,19
12242,11
12243,22
12244,22
12245,0
12246,9
12247,22
12248,14
12249,14
12250,15
12251,10
12252,1
12253,14
12254,17
12255,11
12256,12
12257,19
12258,8
12259,16
12260,19
12261,9
12262,22
12263,19
12264,22
12265,14
12266,20
12267,23
12268,18
12269,19
12270,1
12271,13
12272,9
12273,9
12274,19
12275,16
12276,12
12277,19
12278,19
12279,1
12280,22
12281,19
12282,15
12283,10
12284,13
12285,13
12286,22
12287,9
12288,15
12289,1
12290,13
12291,23
12292,9
12293,12
12294,20
12295,4
12296,15
12297,20
12298,23
12299,21
12300,21
12301,9
12302,23
12303,21
12304,14
12305,21
12306,11
12307,8
12308,19
12309,10
12310,17
12311,12
12312,15
12313,16
12314,13
12315,11
12316,19
12317,10
12318,18
12319,13
12320,20
12321,19
12322,20
12323,14
12324,16
12325,20
12326,22
12327,23
12328,23
12329,17
12330,16
12331,21
12332,17
12333,10
12334,22
12335,17
12336,5
12337,23
12338,0
12339,15
12340,15
12341,11
12342,10
12343,19
12344,12
12345,23
12346,17
12347,18
12348,12
12349,15
12350,14
12351,10
12352,13
12353,6
12354,6
12355,12
12356,13
12357,17
12358,22
12359,10
12360,18
12361,21
12362,21
12363,9
12364,12
12365,23
12366,21
12367,20
12368,22
12369,14
12370,10
12371,15
12372,14
12373,10
12374,19
12375,15
12376,21
12377,22
12378,18
12379,13
12380,13
12381,22
12382,19
12383,19
12384,15
12385,18
12386,13
12387,14
12388,13
12389,22
12390,12
12391,14
12392,20
12393,11
12394,20
12395,9
12396,17
12397,11
12398,21
12399,13
12400,2
12401,19
12402,9
12403,18
12404,17
12405,20
12406,17
12407,15
12408,14
12409,13
12410,10
12411,13
12412,0
12413,20
12414,23
12415,0
12416,19
12417,15
12418,21
12419,22
12420,11
12421,13
12422,13
12423,11
12424,8
12425,8
12426,6
12427,7
12428,6
12429,22
12430,15
12431,0
12432,5
12433,18
12434,19
12435,15
12436,9
12437,17
12438,17
12439,9
12440,16
12441,9
12442,23
12443,16
12444,11
12445,20
12446,16
12447,17
12448,1
12449,11
12450,22
12451,22
12452,8
12453,10
12454,9
12455,16
12456,23
12457,11
12458,14
12459,14
12460,20
12461,16
12462,13
12463,14
12464,9
12465,8
12466,12
12467,18
12468,8
12469,11
12470,18
12471,16
12472,9
12473,10
12474,12
12475,11
12476,18
12477,9
12478,11
12479,20
12480,20
12481,14
12482,20
12483,12
12484,19
12485,4
12486,13
12487,11
12488,11
12489,9
12490,11
12491,14
12492,10
12493,9
12494,10
12495,11
12496,10
12497,22
12498,22
12499,23
12500,6
12501,18
12502,10
12503,8
12504,8
12505,8
12506,16
12507,20
12508,8
12509,19
12510,12
12511,22
12512,12
12513,18
12514,10
12515,10
12516,11
12517,21
12518,15
12519,13
12521,22
12522,18
12523,10
12524,13
12525,18
12526,14
12527,9
12528,8
12529,8
12530,13
12531,13
12532,16
12533,23
12534,1
12535,17
12536,12
12537,18
12538,14
12539,12
12540,15
12541,18
12542,18
12543,11
12544,12
12545,6
12546,21
12547,11
12548,22
12549,21
12550,14
12551,11
12552,13
12553,18
12554,9
12555,22
12556,22
12557,11
12558,15
12559,1
12560,15
12561,15
12562,21
12563,7
12564,11
12565,19
12566,18
12567,21
12568,14
12570,12
12571,19
12572,11
12573,13
12574,13
12575,19
12576,0
12577,20
12578,18
12579,0
12580,21
12581,14
12582,12
12583,12
12584,19
12585,13
12586,13
12587,16
12588,12
12589,19
12590,17
12591,23
12592,9
12593,7
12594,13
12595,13
12596,17
12597,10
12598,19
12599,15
12600,12
12601,8
12602,12
12603,22
12604,16
12605,15
12606,14
12607,12
12608,23
12609,20
12610,8
12611,21
12612,6
12613,11
12614,1
12615,7
12616,7
12617,16
12618,19
12619,16
12620,5
12621,13
12622,13
12623,13
12624,11
12625,7
12626,10
12627,15
12628,14
12629,15
12630,8
12631,14
12632,10
12633,0
12634,9
12635,10
12636,11
12637,22
12638,13
12639,12
12640,12
12641,23
12642,16
12643,20
12644,13
12645,19
12646,13
12647,18
12648,20
12649,12
12650,13
12651,11
12652,22
12653,19
12654,22
12655,21
12656,11
12657,16
12658,19
12659,17
12660,21
12661,12
12662,19
12663,9
12664,5
12665,18
12666,12
12667,13
12669,22
12670,15
12671,5
12672,18
12673,8
12674,16
12675,12
12676,19
12677,18
12678,12
12679,15
12680,13
12682,18
12683,23
12684,22
12685,22
12686,11
12687,2
12688,16
12689,17
12690,10
12691,10
12692,5
12693,19
12694,15
12695,21
12696,19
12697,20
12698,19
12699,18
12700,15
12701,12
12702,18
12703,6
12704,18
12705,14
12706,21
12707,9
12708,10
12709,16
12710,13
12711,14
12712,20
12713,21
12714,16
12715,14
12716,12
12717,12
12718,13
12719,22
12720,17
12721,3
12722,9
12723,9
12724,17
12725,16
12726,14
12727,11
12728,10
12729,8
12730,18
12731,20
12732,10
12733,13
12734,8
12735,20
12736,19
12737,19
12738,9
12739,10
12740,18
12741,10
12742,1
12743,12
12744,14
12745,9
12746,20
12747,13
12748,22
12749,22
12750,12
12751,22
12752,15
12753,15
12754,21
12755,5
12756,10
12757,11
12758,19
12759,19
12760,19
12761,21
12762,14
12763,14
12764,18
12765,20
12766,3
12767,5
12768,20
12769,5
12770,16
12771,12
12772,17
12773,15
12774,14
12775,20
12776,15
12777,12
12778,15
12779,17
12780,20
12781,15
12782,11
12783,22
12784,19
12785,13
12786,6
12787,8
12788,19
12789,8
12790,12
12791,16
12792,22
12793,20
12794,11
12795,13
12796,7
12797,13
12798,18
12799,12
12800,13
12801,0
12802,19
12803,9
12804,9
12805,9
12806,9
12807,14
12808,17
12809,20
12810,8
12811,20
12812,11
12813,9
12814,11
12815,19
12816,15
12817,15
12818,20
12819,22
12820,21
12821,13
12822,18
12823,21
12824,1
12825,8
12826,21
12827,17
12828,21
12829,14
12830,15
12831,13
12832,10
12833,9
12834,19
12835,17
12836,15
12837,8
12838,7
12839,7
12840,19
12841,22
12842,11
12843,14
12844,18
12845,18
12846,13
12847,13
12848,16
12849,14
12850,14
12851,12
12852,9
12853,13
12854,10
12855,18
12856,0
12857,13
12858,17
12859,11
12860,11
12861,16
12862,19
12863,22
12864,12
12865,13
12866,14
12867,21
12868,14
12869,8
12870,8
12871,9
12872,14
12873,9
12874,18
12875,20
12876,0
12877,8
12878,17
12879,21
12880,12
12881,14
12882,14
12883,17
12884,19
12885,19
12886,22
12887,11
12888,12
12889,17
12890,2
12891,1
12892,9
12893,20
12894,19
12895,11
12896,9
12897,17
12898,17
12899,21
12900,12
12901,12
12902,12
12903,10
12904,23
12905,13
12906,7
12907,14
12908,14
12909,21
12910,14
12911,12
12912,18
12913,17
12914,19
12915,9
12916,18
12917,12
12918,12
12919,21
12920,21
12921,19
12922,1
12923,16
12924,6
12925,0
12926,15
12927,18
12928,16
12929,12
12930,22
12931,10
12932,15
12933,11
12934,10
12935,21
12936,11
12937,18
12938,14
12939,15
12940,20
12941,22
12942,16
12943,12
12944,20
12945,22
12946,22
12947,16
12948,17
12949,13
12950,8
12951,11
12952,19
12953,15
12954,10
12955,12
12956,17
12957,13
12958,15
12959,16
12960,0
12961,18
12962,15
12963,8
12964,20
12965,15
12966,12
12967,19
12968,18
12969,21
12970,21
12971,9
12972,19
12973,2
12974,20
12975,11
12976,13
12977,7
12978,21
12979,10
12980,10
12981,8
12982,0
12983,5
12984,13
12985,20
12986,11
12987,13
12988,10
12989,16
12990,12
12991,18
12992,16
12993,19
12994,19
12995,7
12996,22
12997,8
12998,21
12999,19
13000,20
13001,0
13002,21
13003,8
13004,17
13005,17
13006,9
13007,18
13008,6
13009,19
13010,14
13011,9
13012,18
13013,2
13014,2
13015,12
13016,10
13017,21
13018,17
13019,9
13020,15
13021,12
13022,20
13023,23
13024,10
13025,19
13026,15
13027,10
13028,15
13029,19
13030,13
13031,14
13032,9
13033,14
13034,8
13035,23
13037,23
13038,19
13039,20
13040,10
13041,0
13042,12
13043,17
13044,23
13045,19
13046,10
13047,21
13048,2
13049,17
13050,18
13051,11
13052,11
13053,0
13054,15
13055,18
13056,18
13057,21
13058,18
13059,21
13060,16
13061,4
13062,20
13063,13
13064,13
13065,6
13066,19
13067,19
13068,18
13069,21
13070,10
13071,21
13072,5
13073,12
13074,17
13075,17
13076,16
13077,14
13078,9
13079,23
13080,7
13081,11
13082,9
13083,19
13084,11
13085,17
13086,20
13087,21
13088,14
13089,18
13090,17
13091,17
13092,20
13093,11
13094,21
13095,17
13096,19
13097,23
13098,17
13099,17
13100,17
13101,22
13102,21
13103,14
13104,18
13105,21
13106,11
13107,16
13108,12
13109,14
13110,5
13111,21
13112,11
13113,20
13114,7
13115,16
13116,16
13117,21
13118,13
13119,18
13120,20
13121,13
13122,18
13123,15
13124,17
13125,18
13126,14
13127,9
13128,9
13129,7
13130,8
13131,4
13132,20
13133,15
13134,14
13135,23
13136,8
13137,19
13138,17
13139,17
13140,17
13141,12
13142,12
13143,5
13144,12
13145,14
13146,18
13147,21
13148,13
13149,22
13150,22
13151,22
13152,19
13153,18
13154,9
13155,14
13156,12
13157,16
13158,23
13159,21
13160,17
13161,14
13162,13
13163,21
13164,14
13165,10
13166,12
13167,21
13168,15
13169,20
13170,13
13172,11
13173,19
13174,22
13175,19
13176,7
13177,12
13178,11
13179,22
13180,21
13181,22
13182,15
13183,17
13184,14
13185,21
13186,11
13187,12
13188,6
13189,16
13190,19
13191,21
13192,23
13193,5
13194,23
13195,21
13196,10
13197,22
13198,18
13199,18
13200,17
13201,19
13202,16
13203,22
13204,12
13205,4
13206,1
13207,17
13208,11
13209,22
13210,22
13211,12
13212,9
13213,13
13214,12
13215,13
13216,6
13217,1
13218,23
13219,15
13220,15
13221,16
13222,16
13223,15
13224,18
13225,11
13226,19
13227,14
13228,12
13229,18
13230,20
13231,20
13232,13
13233,18
13234,9
13235,10
13236,10
13237,10
13238,23
13239,17
13240,17
13241,13
13242,17
13243,21
13244,14
13245,19
13246,17
13247,1
13248,7
13249,21
13250,11
13251,20
13252,12
13253,15
13254,23
13255,4
13256,17
13257,15
13258,16
13259,2
13260,12
13261,20
13262,12
13263,16
13264,11
13265,14
13266,15
13267,17
13268,7
13269,13
13270,23
13271,10
13272,10
13273,18
13274,23
13275,12
13276,0
13277,15
13278,16
13279,20
13280,18
13281,23
13282,11
13283,20
13284,12
13285,9
13286,15
13287,17
13288,17
13289,13
13290,15
13291,9
13292,23
13293,12
13294,9
13295,17
13296,8
13297,14
13298,13
13299,12
13300,12
13301,22
13302,15
13303,14
13304,10
13305,6
13306,19
13307,18
13308,17
13309,22
13310,20
13311,16
13312,21
13313,12
13314,5
13315,11
13316,8
13317,21
13318,20
13319,11
13320,17
13321,16
13322,6
13323,23
13324,15
13325,15
13326,11
13327,15
13328,19
13329,17
13330,1
13331,19
13332,0
13333,15
13334,9
13335,13
13336,22
13337,18
13338,12
13339,15
13340,19
13341,13
13342,13
13343,19
13344,8
13345,9
13346,21
13347,10
13348,18
13349,11
13350,9
13351,12
13352,12
13353,9
13354,21
13355,13
13356,17
13357,8
13358,21
13359,12
13360,5
13361,16
13362,12
13363,15
13364,12
13365,17
13366,17
13367,12
13368,17
13369,17
13370,16
13371,15
13372,15
13373,14
13374,11
13375,12
13376,16
13377,23
13378,23
13379,21
13380,21
13381,16
13382,16
13383,22
13384,22
13385,19
13386,15
13387,12
13388,10
13389,22
13390,18
13391,19
13392,11
13393,20
13394,22
13395,16
13396,18
13397,8
13398,12
13399,16
13400,9
13401,12
13402,12
13403,11
13404,10
13405,7
13406,22
13407,21
13408,18
13409,20
13410,21
13411,11
13412,15
13413,12
13414,3
13415,11
13416,12
13417,13
13418,15
13419,10
13420,15
13421,20
13422,19
13423,10
13424,16
13425,12
13426,21
13427,15
13428,14
13429,10
13430,12
13431,16
13432,18
13433,18
13434,13
13435,16
13436,23
13437,11
13438,19
13439,17
13440,23
13441,23
13442,11
13443,11
13444,15
13445,8
13446,18
13447,11
13448,11
13449,19
13450,14
13451,10
13452,8
13453,14
13454,9
13455,19
13456,12
13457,23
13458,17
13459,16
13460,16
13461,16
13462,16
13463,13
13464,8
13465,16
13466,10
13467,18
13468,12
13469,19
13470,21
13471,13
13472,12
13473,17
13474,16
13475,10
13476,20
13477,19
13478,19
13479,13
13480,14
13481,17
13482,14
13483,8
13484,9
13485,2
13486,13
13487,23
13488,20
13489,13
13490,18
13491,1
13492,20
13493,22
13494,21
13495,20
13496,21
13497,19
13498,15
13499,16
13500,12
13501,15
13502,10
13503,18
13504,15
13505,10
13506,15
13507,19
13508,13
13509,11
13510,15
13511,19
13512,0
13513,23
13514,14
13515,20
13516,12
13517,16
13518,7
13519,15
13520,17
13521,18
13522,8
13523,14
13524,17
13525,18
13526,18
13527,15
13528,22
13529,18
13530,15
13531,10
13532,9
13533,16
13534,9
13535,11
13536,12
13537,8
13538,23
13539,17
13540,17
13541,12
13542,20
13543,16
13544,13
13545,18
13546,12
13547,7
13548,16
13549,0
13550,20
13551,19
13552,23
13553,10
13554,15
13555,19
13556,6
13557,18
13558,20
13559,21
13560,14
13561,9
13562,9
13563,13
13564,19
13565,23
13566,22
13567,10
13568,9
13569,11
13570,9
13571,16
13572,16
13573,20
13574,10
13575,23
13576,22
13577,17
13578,16
13579,18
13580,21
13581,8
13582,10
13583,18
13584,20
13585,11
13586,8
13587,15
13588,14
13589,13
13590,16
13591,16
13592,21
13593,10
13594,20
13595,21
13596,14
13597,14
13598,11
13599,10
13600,14
13601,16
13602,14
13603,18
13604,8
13605,12
13606,20
13607,22
13608,7
13609,19
13610,19
13611,16
13612,15
13613,11
13614,11
13615,1
13616,17
13617,16
13618,22
13619,18
13620,23
13621,22
13622,21
13623,14
13624,14
13625,8
13626,10
13627,16
13628,9
13629,3
13630,19
13631,14
13632,23
13633,20
13634,20
13635,21
13636,17
13637,20
13638,13
13639,16
13640,20
13641,13
13642,15
13643,11
13644,16
13645,14
13646,19
13647,10
13648,14
13649,15
13650,13
13651,0
13652,18
13653,10
13654,13
13655,10
13656,21
13657,22
13658,11
13659,20
13660,17
13661,12
13662,8
13663,18
13664,16
13665,11
13666,7
13667,17
13668,16
13669,21
13670,11
13671,9
13672,11
13673,20
13674,22
13675,10
13676,11
13677,18
13678,13
13679,11
13680,14
13681,20
13682,0
13683,17
13684,14
13685,8
13686,20
13687,21
13688,0
13689,21
13690,11
13691,8
13692,9
13693,15
13694,15
13695,2
13696,8
13697,0
13698,0
13699,15
13700,21
13701,15
13702,13
13703,20
13704,11
13705,0
13706,14
13707,17
13708,9
13709,23
13710,13
13711,23
13712,19
13713,11
13714,7
13715,7
13716,7
13717,19
13718,17
13719,21
13720,21
13721,18
13722,13
13723,19
13724,8
13725,7
13726,19
13727,7
13728,21
13729,12
13730,20
13731,10
13732,16
13733,22
13734,12
13735,15
13736,19
13737,18
13738,21
13739,6
13740,13
13741,18
13742,15
13743,15
13744,0
13745,16
13746,0
13747,18
13748,15
13749,19
13750,22
13751,21
13752,20
13753,12
13754,13
13755,11
13756,18
13757,23
13758,0
13759,7
13760,20
13761,17
13762,19
13763,8
13764,14
13765,17
13766,16
13767,19
13768,11
13769,17
13770,12
13771,12
13772,11
13773,22
13774,20
13775,11
13776,10
13777,16
13778,6
13779,11
13780,19
13781,7
13782,11
13783,1
13784,14
13785,11
13786,21
13787,23
13788,10
13789,20
13790,23
13791,11
13792,23
13793,20
13794,15
13795,16
13796,19
13797,15
13798,11
13799,20
13800,15
13801,12
13802,17
13803,15
13804,18
13805,9
13806,9
13807,18
13808,13
13809,17
13810,11
13811,17
13812,11
13813,11
13814,17
13815,0
13816,17
13817,7
13818,18
13819,11
13820,15
13821,13
13822,12
13823,12
13824,23
13825,14
13826,14
13827,23
13828,12
13829,18
13830,10
13831,10
13832,10
13833,9
13834,17
13835,23
13836,15
13837,21
13838,8
13839,16
13840,22
13841,13
13842,21
13843,21
13844,18
13845,3
13846,19
13847,13
13848,20
13849,5
13850,8
13851,18
13852,13
13853,19
13854,18
13855,19
13856,17
13857,9
13858,7
13859,15
13860,15
13861,15
13862,17
13863,19
13864,23
13865,16
13866,14
13867,9
13868,18
13869,20
13870,8
13871,16
13872,17
13873,22
13874,21
13875,20
13876,12
13877,11
13878,22
13879,19
13880,18
13881,10
13882,18
13883,11
13884,10
13885,13
13886,16
13887,20
13888,13
13889,21
13890,18
13891,18
13892,15
13893,9
13894,21
13895,21
13896,13
13897,21
13898,21
13899,15
13900,17
13901,12
13902,17
13903,18
13904,17
13905,14
13906,14
13907,13
13909,23
13910,15
13911,18
13912,10
13913,19
13914,11
13915,20
13916,9
13917,21
13918,21
13919,16
13920,21
13921,19
13922,19
13923,15
13924,19
13925,9
13926,13
13927,22
13928,12
13929,10
13930,21
13931,20
13932,12
13933,9
13934,7
13935,21
13936,22
13937,0
13938,16
13939,0
13940,12
13941,12
13942,11
13943,11
13944,11
13945,12
13946,8
13947,20
13948,16
13949,19
13950,19
13951,3
13952,18
13953,22
13954,10
13955,17
13956,14
13957,11
13958,9
13959,18
13960,21
13961,11
13962,18
13963,14
13964,23
13965,3
13966,19
13967,23
13968,10
13969,8
13970,12
13971,20
13972,20
13973,19
13974,10
13975,22
13976,20
13977,22
13978,14
13979,14
13980,17
13981,14
13982,18
13983,16
13984,10
13985,20
13986,15
13987,10
13988,20
13989,13
13990,14
13991,18
13992,9
13993,19
13994,10
13995,6
13996,17
13997,5
13998,16
13999,15
14000,6
14001,11
14002,13
14003,11
14004,15
14005,15
14006,22
14007,22
14008,12
14009,20
14010,10
14011,13
14012,18
14013,20
14014,18
14015,11
14016,13
14017,21
14018,11
14019,12
14020,16
14021,15
14022,12
14023,20
14024,20
14025,16
14026,14
14027,8
14028,7
14029,15
14030,22
14031,18
14032,21
14034,14
14035,21
14036,22
14037,14
14038,14
14039,13
14040,11
14041,8
14042,20
14043,12
14044,15
14045,21
14046,14
14047,13
14048,13
14049,21
14050,16
14051,18
14052,18
14053,22
14054,9
14055,22
14056,1
14057,12
14058,16
14059,21
14060,5
14061,10
14062,18
14063,10
14064,21
14065,6
14066,21
14067,13
14068,10
14069,1
14070,19
14071,17
14072,8
14073,20
14074,12
14075,20
14076,14
14077,21
14078,15
14079,10
14080,12
14081,19
14082,19
14083,12
14084,7
14085,14
14086,17
14087,14
14088,17
14089,10
14090,18
14091,20
14092,17
14093,8
14094,22
14095,22
14096,17
14097,16
14098,14
14099,0
14100,15
14101,18
14102,13
14103,9
14104,18
14105,15
14106,9
14107,14
14108,20
14109,10
14110,15
14111,21
14112,17
14113,14
14114,22
14115,13
14116,17
14117,20
14118,17
14119,12
14120,11
14121,20
14122,18
14123,8
14124,21
14125,22
14126,7
14127,9
14128,11
14129,15
14130,23
14131,19
14132,12
14133,2
14134,0
14135,9
14136,17
14137,11
14138,12
14139,12
14140,1
14141,18
14142,11
14143,9
14144,15
14145,14
14146,12
14147,20
14148,19
14149,15
14150,18
14151,6
14152,11
14153,20
14154,7
14155,14
14156,9
14157,16
14158,4
14159,4
14160,15
14161,21
14162,12
14163,14
14164,8
14165,10
14166,18
14167,21
14168,14
14169,14
14170,18
14171,14
14172,16
14173,16
14174,22
14175,9
14176,9
14177,12
14178,21
14179,9
14180,10
14181,1
14182,22
14183,17
14184,21
14185,17
14186,22
14187,21
14188,10
14189,1
14190,18
14191,7
14192,21
14193,22
14194,8
14195,22
14196,6
14197,6
14198,19
14199,14
14200,19
14201,23
14202,17
14203,10
14204,10
14205,0
14206,3
14207,22
14208,20
14209,15
14210,17
14211,21
14212,16
14213,10
14214,11
14215,18
14216,14
14217,15
14218,1
14219,22
14220,11
14221,10
14222,18
14223,8
14224,22
14225,15
14226,21
14227,18
14228,18
14229,23
14230,11
14231,17
14232,17
14233,13
14234,17
14235,8
14236,16
14237,23
14238,14
14239,21
14240,21
14242,23
14243,16
14244,0
14245,11
14246,0
14247,10
14248,4
14249,21
14250,12
14251,21
14252,9
14253,0
14254,17
14255,20
14256,19
14257,5
14258,20
14259,18
14260,1
14261,11
14262,22
14263,20
14264,8
14265,12
14266,9
